type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Re_cleaned,Rct_cleaned
discharge,[2010.       6.       9.       3.      15.      28.281],22,B0044,72,3311,03311.csv,1.4843971639436213,,,,
charge,[2010.       6.       9.       4.       6.       7.312],22,B0044,73,3312,03312.csv,,,,,
discharge,[2010.       6.       9.       7.       7.      20.406],22,B0044,74,3313,03313.csv,1.4725321936230114,,,,
impedance,[2.010e+03 6.000e+00 9.000e+00 8.000e+00 2.000e+00 1.843e+00],24,B0044,75,3314,03314.csv,,0.0763213195933335,0.1225276573461739,0.0763213195933335,0.1225276573461739
charge,[2010.       6.       9.       8.      33.      48.203],22,B0044,76,3315,03315.csv,,,,,
impedance,[2.01e+03 6.00e+00 9.00e+00 1.10e+01 3.90e+01 8.90e-01],24,B0044,77,3316,03316.csv,,0.0791364589644549,0.1190942313307892,0.0791364589644549,0.1190942313307892
discharge,[2010.       6.       9.      12.      10.      47.421],22,B0044,78,3317,03317.csv,1.4663149382113208,,,,
charge,[2.0100e+03 6.0000e+00 9.0000e+00 1.3000e+01 1.0000e+00 3.0656e+01],22,B0044,79,3318,03318.csv,,,,,
discharge,[2.0100e+03 6.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 4.7125e+01],22,B0044,80,3319,03319.csv,1.4671298468877776,,,,
charge,[2010.       6.       9.      16.      53.      21.828],22,B0044,81,3320,03320.csv,,,,,
discharge,[2010.      6.      9.     19.     54.     38.39],22,B0044,82,3321,03321.csv,1.4593858997633138,,,,
charge,[2.01e+03 6.00e+00 9.00e+00 2.00e+01 4.50e+01 4.68e-01],22,B0044,83,3322,03322.csv,,,,,
discharge,[2010.       6.       9.      23.      46.      17.078],22,B0044,84,3323,03323.csv,1.4467901368505207,,,,
charge,[2010.       6.      10.       0.      36.      17.703],22,B0044,85,3324,03324.csv,,,,,
discharge,[2010.     6.    10.     3.    37.    32.5],22,B0044,86,3325,03325.csv,1.4390669859638228,,,,
impedance,[2010.       6.      10.       4.      31.      20.156],24,B0044,87,3326,03326.csv,,0.0775322094467295,0.1213270648268775,0.0775322094467295,0.1213270648268775
charge,[2010.       6.      10.       5.       3.       7.312],22,B0044,88,3327,03327.csv,,,,,
impedance,[2010.       6.      10.       8.       8.      25.312],24,B0044,89,3328,03328.csv,,0.0777204814999557,0.1256969602403172,0.0777204814999557,0.1256969602403172
discharge,[2010.       6.      10.       8.      40.      12.437],22,B0044,90,3329,03329.csv,1.4389892550462602,,,,
charge,[2010.       6.      10.       9.      30.      14.218],22,B0044,91,3330,03330.csv,,,,,
discharge,[2010.       6.      10.      12.      31.      31.375],22,B0044,92,3331,03331.csv,1.4386198779578576,,,,
charge,[2010.       6.      10.      13.      21.      20.703],22,B0044,93,3332,03332.csv,,,,,
discharge,[2010.       6.      10.      16.      22.      38.906],22,B0044,94,3333,03333.csv,1.4313412096653504,,,,
charge,[2010.       6.      10.      17.      12.      28.187],22,B0044,95,3334,03334.csv,,,,,
discharge,[2010.       6.      10.      20.      13.      46.031],22,B0044,96,3335,03335.csv,1.422973037663468,,,,
charge,[2010.       6.      10.      21.       3.      21.109],22,B0044,97,3336,03336.csv,,,,,
discharge,[2010.       6.      11.       0.       4.      38.656],22,B0044,98,3337,03337.csv,1.4150153099745097,,,,
impedance,[2010.       6.      11.       0.      57.      48.437],24,B0044,99,3338,03338.csv,,0.0777377404902751,0.1209015185981476,0.0777377404902751,0.1209015185981476
charge,[2.0100e+03 6.0000e+00 1.1000e+01 1.0000e+00 2.9000e+01 3.6015e+01],22,B0044,100,3339,03339.csv,,,,,
impedance,[2010.       6.      11.       4.      34.      52.187],24,B0044,101,3340,03340.csv,,0.0769989075127542,0.1252650896621177,0.0769989075127542,0.1252650896621177
discharge,[2010.       6.      11.      12.      17.      20.515],4,B0044,102,3341,03341.csv,0.0572172710622218,,,,
impedance,[2010.       6.      11.      12.      40.      24.671],24,B0044,103,3342,03342.csv,,0.0895067915034559,0.216723390414773,0.0895067915034559,0.216723390414773
charge,[2010.      6.     11.     13.     12.     12.39],4,B0044,104,3343,03343.csv,,,,,
impedance,[2010    6   11   16   17   32],24,B0044,105,3344,03344.csv,,0.0877271677318431,0.2368243607160147,0.0877271677318431,0.2368243607160147
discharge,[2010.       6.      11.      16.      49.      19.671],4,B0044,106,3345,03345.csv,0.0573587470253984,,,,
charge,[2010.       6.      11.      17.       7.      40.968],4,B0044,107,3346,03346.csv,,,,,
discharge,[2010.      6.     11.     20.      8.     56.89],4,B0044,108,3347,03347.csv,0.05749687545445231,,,,
charge,[2010.      6.     11.     20.     26.     56.39],4,B0044,109,3348,03348.csv,,,,,
discharge,[2010.       6.      11.      23.      28.      14.921],4,B0044,110,3349,03349.csv,0.05763088809888528,,,,
charge,[2010.       6.      11.      23.      46.       5.703],4,B0044,111,3350,03350.csv,,,,,
discharge,[2010.      6.     16.     10.     39.     50.39],4,B0044,112,3351,03351.csv,0.055116913339787174,,,,
charge,[2010.       6.      16.      11.       9.      50.781],4,B0044,113,3352,03352.csv,,,,,
impedance,[2010.      6.     16.     14.     15.      4.89],24,B0044,114,3353,03353.csv,,0.0853574012443256,0.2365673620223707,0.0853574012443256,0.2365673620223707
discharge,[2010.       6.      16.      14.      46.      51.593],4,B0044,115,3354,03354.csv,0.06740755265748018,,,,
charge,[2010.       6.      16.      15.       6.       5.515],4,B0044,116,3355,03355.csv,,,,,
discharge,[2010.       6.      16.      18.       7.      22.875],4,B0044,117,3356,03356.csv,0.0675676530317139,,,,
charge,[2010.      6.     16.     18.     26.     18.14],4,B0044,118,3357,03357.csv,,,,,
discharge,[2010.       6.      16.      21.      27.      32.859],4,B0044,119,3358,03358.csv,0.055637310449156464,,,,
charge,[2010.       6.      16.      21.      46.      19.531],4,B0044,120,3359,03359.csv,,,,,
discharge,[2010.       6.      17.       0.      47.      36.281],4,B0044,121,3360,03360.csv,0.06822433276106823,,,,
charge,[2.01e+03 6.00e+00 1.70e+01 1.00e+00 0.00e+00 3.05e+01],4,B0044,122,3361,03361.csv,,,,,
discharge,[2010.       6.      17.       3.      38.      47.796],4,B0044,123,3362,03362.csv,0.056052453431514465,,,,
impedance,[2.0100e+03 6.0000e+00 1.7000e+01 4.0000e+00 1.0000e+00 4.2312e+01],24,B0044,124,3363,03363.csv,,0.0846856053435768,0.2449009989380162,0.0846856053435768,0.2449009989380162
charge,[2010.       6.      17.       4.      33.      29.468],4,B0044,125,3364,03364.csv,,,,,
impedance,[2010.       6.      17.       7.      38.      43.687],24,B0044,126,3365,03365.csv,,0.0855439076731957,0.2265719007037673,0.0855439076731957,0.2265719007037673
discharge,[2010.      6.     17.      8.     10.     30.89],4,B0044,127,3366,03366.csv,0.06868220130105056,,,,
charge,[2010.       6.      17.       8.      29.      16.421],4,B0044,128,3367,03367.csv,,,,,
discharge,[2010.       6.      17.      11.      30.      34.546],4,B0044,129,3368,03368.csv,0.06874755353346529,,,,
charge,[2010.       6.      17.      11.      49.      12.546],4,B0044,130,3369,03369.csv,,,,,
discharge,[2010.       6.      17.      14.      50.      30.921],4,B0044,131,3370,03370.csv,0.05651439891347486,,,,
charge,[2010.       6.      17.      15.       8.      49.234],4,B0044,132,3371,03371.csv,,,,,
discharge,[2010.       6.      17.      18.      10.       6.218],4,B0044,133,3372,03372.csv,0.05673307185387369,,,,
charge,[2010.       6.      17.      18.      28.      39.562],4,B0044,134,3373,03373.csv,,,,,
discharge,[2010.       6.      17.      21.      29.      54.875],4,B0044,135,3374,03374.csv,0.0694133756360175,,,,
impedance,[2010.       6.      17.      21.      52.      19.546],24,B0044,136,3375,03375.csv,,0.0877534231498032,0.2388945124770911,0.0877534231498032,0.2388945124770911
charge,[2010.       6.      17.      22.      24.       6.937],4,B0044,137,3376,03376.csv,,,,,
impedance,[2.0100e+03 6.0000e+00 1.8000e+01 1.0000e+00 2.9000e+01 2.3531e+01],24,B0044,138,3377,03377.csv,,0.0848053040488877,0.244816097133117,0.0848053040488877,0.244816097133117
discharge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.0000e+00 1.1046e+01],4,B0044,139,3378,03378.csv,0.05931766444664955,,,,
charge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.9000e+01 4.1687e+01],4,B0044,140,3379,03379.csv,,,,,
discharge,[2010.       6.      18.       5.      20.      59.203],4,B0044,141,3380,03380.csv,0.06981707253622738,,,,
charge,[2010.       6.      18.       5.      39.      17.937],4,B0044,142,3381,03381.csv,,,,,
discharge,[2010.       6.      18.       8.      40.      33.875],4,B0044,143,3382,03382.csv,0.05746435089694075,,,,
charge,[2010.       6.      18.       8.      58.      45.468],4,B0044,144,3383,03383.csv,,,,,
discharge,[2010.       6.      18.      12.       0.       2.609],4,B0044,145,3384,03384.csv,0.07053774383993697,,,,
charge,[2010.       6.      18.      12.      18.      17.218],4,B0044,146,3385,03385.csv,,,,,
discharge,[2010.       6.      18.      15.      19.      35.359],4,B0044,147,3386,03386.csv,0.05805466052344494,,,,
impedance,[2010.       6.      18.      15.      41.      40.687],24,B0044,148,3387,03387.csv,,0.0849249627308972,0.2266865036728209,0.0849249627308972,0.2266865036728209
charge,[2010.       6.      18.      16.      13.      28.609],4,B0044,149,3388,03388.csv,,,,,
impedance,[2010.       6.      18.      19.      18.      45.218],24,B0044,150,3389,03389.csv,,0.0872763634531949,0.211354006808051,0.0872763634531949,0.211354006808051
discharge,[2010.       6.      18.      19.      50.      33.234],4,B0044,151,3390,03390.csv,0.07083992015291063,,,,
charge,[2010.       6.      18.      20.       8.      41.406],4,B0044,152,3391,03391.csv,,,,,
discharge,[2010    6   18   23    9   59],4,B0044,153,3392,03392.csv,0.058171836130525824,,,,
charge,[2010.       6.      18.      23.      27.      58.265],4,B0044,154,3393,03393.csv,,,,,
discharge,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 2.9000e+01 1.6281e+01],4,B0044,155,3394,03394.csv,0.05830515712798288,,,,
charge,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 4.0000e+01 5.4296e+01],4,B0044,156,3395,03395.csv,,,,,
discharge,[2010.       6.      19.       5.      42.      11.468],4,B0044,157,3396,03396.csv,0.05845592669367763,,,,
charge,[2010.       6.      19.       5.      53.      27.375],4,B0044,158,3397,03397.csv,,,,,
discharge,[2010.       6.      19.       8.      49.      37.406],4,B0044,159,3398,03398.csv,0.05862986110638707,,,,
impedance,[2010.       6.      19.       9.       4.      42.656],24,B0044,160,3399,03399.csv,,0.0845120672597452,0.2278471993141531,0.0845120672597452,0.2278471993141531
charge,[2010.       6.      19.       9.      36.      31.031],4,B0044,161,3400,03400.csv,,,,,
impedance,[2010.      6.     19.     12.     30.     36.89],24,B0044,162,3401,03401.csv,,0.085812723216084,0.2293881143729977,0.085812723216084,0.2293881143729977
discharge,[2010.       6.      21.      15.      19.      37.906],4,B0044,163,3402,03402.csv,0.05890033218383382,,,,
impedance,[2010.       6.      21.      15.      42.      37.859],24,B0044,164,3403,03403.csv,,0.0860196272870019,0.2376739221992838,0.0860196272870019,0.2376739221992838
charge,[2010.       6.      21.      16.      14.      26.265],4,B0044,165,3404,03404.csv,,,,,
impedance,[2010.       6.      21.      19.      19.      46.593],24,B0044,166,3405,03405.csv,,0.0883036858881941,0.2166401359101405,0.0883036858881941,0.2166401359101405
discharge,[2010.       6.      21.      19.      51.      35.109],4,B0044,167,3406,03406.csv,0.05906467702011044,,,,
charge,[2010.       6.      21.      20.      10.      25.609],4,B0044,168,3407,03407.csv,,,,,
discharge,[2010.       6.      21.      23.      11.      45.359],4,B0044,169,3408,03408.csv,0.07240579982844073,,,,
charge,[2010.      6.     21.     23.     30.     14.39],4,B0044,170,3409,03409.csv,,,,,
discharge,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 3.1000e+01 3.5687e+01],4,B0044,171,3410,03410.csv,0.07255632846891659,,,,
charge,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 4.3000e+01 2.4468e+01],4,B0044,172,3411,03411.csv,,,,,
discharge,[2010.       6.      22.       5.      44.      45.062],4,B0044,173,3412,03412.csv,0.05959222988909599,,,,
charge,[2010.       6.      22.       6.       3.      34.828],4,B0044,174,3413,03413.csv,,,,,
discharge,[2010.       6.      22.       9.       4.      54.281],4,B0044,175,3414,03414.csv,0.07321709022768585,,,,
impedance,[2010.       6.      22.       9.      27.       8.843],24,B0044,176,3415,03415.csv,,0.0867893204631133,0.2296737153540463,0.0867893204631133,0.2296737153540463
charge,[2010.       6.      22.       9.      58.      57.593],4,B0044,177,3416,03416.csv,,,,,
impedance,[2010.       6.      22.      13.       4.      18.296],24,B0044,178,3417,03417.csv,,0.0882194181016561,0.207645453619687,0.0882194181016561,0.207645453619687
discharge,[2010.       6.      22.      13.      36.       7.203],4,B0044,179,3418,03418.csv,0.05984100849986973,,,,
charge,[2010.       6.      22.      13.      54.      23.468],4,B0044,180,3419,03419.csv,,,,,
discharge,[2010.       6.      22.      16.      55.      44.609],4,B0044,181,3420,03420.csv,0.07344347056971572,,,,
charge,[2010    6   22   17   13   51],4,B0044,182,3421,03421.csv,,,,,
discharge,[2010.       6.      22.      20.      15.       9.718],4,B0044,183,3422,03422.csv,0.07373739605923264,,,,
charge,[2010.       6.      22.      20.      33.      19.343],4,B0044,184,3423,03423.csv,,,,,
discharge,[2010.       6.      22.      23.      34.      40.078],4,B0044,185,3424,03424.csv,0.06032312489727431,,,,
charge,[2010.       6.      22.      23.      52.      40.015],4,B0044,186,3425,03425.csv,,,,,
discharge,[2.010e+03 6.000e+00 2.300e+01 2.000e+00 5.400e+01 2.359e+00],4,B0044,187,3426,03426.csv,0.07409611978234346,,,,
impedance,[2010.       6.      23.       3.      15.      52.484],24,B0044,188,3427,03427.csv,,0.0850837780986007,0.2464532529324435,0.0850837780986007,0.2464532529324435
charge,[2010.       6.      23.       3.      47.      41.593],4,B0044,189,3428,03428.csv,,,,,
impedance,[2.010e+03 6.000e+00 2.300e+01 6.000e+00 5.300e+01 1.625e+00],24,B0044,190,3429,03429.csv,,0.0859578058969941,0.2114825783154404,0.0859578058969941,0.2114825783154404
discharge,[2010.       6.      23.       7.      24.      51.046],4,B0044,191,3430,03430.csv,0.060717150532954955,,,,
charge,[2010.       6.      23.       7.      42.      56.171],4,B0044,192,3431,03431.csv,,,,,
discharge,[2010.      6.     23.     10.     44.     16.39],4,B0044,193,3432,03432.csv,0.06082844229397962,,,,
charge,[2.0100e+03 6.0000e+00 2.3000e+01 1.1000e+01 1.0000e+00 5.9171e+01],4,B0044,194,3433,03433.csv,,,,,
discharge,[2010.      6.     23.     14.      3.     18.14],4,B0044,195,3434,03434.csv,0.060928844447982224,,,,
charge,[2010.       6.      23.      14.      18.      20.062],4,B0044,196,3435,03435.csv,,,,,
discharge,[2010.       6.      23.      17.      19.      43.093],4,B0044,197,3436,03436.csv,0.061220387365620216,,,,
charge,[2010.       6.      23.      17.      31.      13.656],4,B0044,198,3437,03437.csv,,,,,
discharge,[2010.       6.      23.      20.      32.      31.953],4,B0044,199,3438,03438.csv,0.06133677582691605,,,,
impedance,[2010.       6.      23.      20.      39.      52.671],24,B0044,200,3439,03439.csv,,0.0839940032468142,0.2225728889719552,0.0839940032468142,0.2225728889719552
charge,[2010.       6.      23.      21.      11.      42.187],4,B0044,201,3440,03440.csv,,,,,
impedance,[2010.      6.     23.     22.     38.     15.39],24,B0044,202,3441,03441.csv,,0.0851450528939488,0.2156964199191051,0.0851450528939488,0.2156964199191051
discharge,[2010.       6.      23.      23.      10.       5.078],4,B0044,203,3442,03442.csv,0.0615021959933087,,,,
charge,[2010.       6.      23.      23.      13.      26.015],4,B0044,204,3443,03443.csv,,,,,
discharge,[2010.       6.      24.       0.      22.      53.234],4,B0044,205,3444,03444.csv,0.0615436456229027,,,,
charge,[2.010e+03 6.000e+00 2.400e+01 0.000e+00 2.600e+01 1.515e+00],4,B0044,206,3445,03445.csv,,,,,
discharge,[2.010e+03 6.000e+00 2.400e+01 1.000e+00 1.800e+01 4.437e+00],4,B0044,207,3446,03446.csv,0.061368282981907545,,,,
charge,[2.0100e+03 6.0000e+00 2.4000e+01 1.0000e+00 2.1000e+01 2.5375e+01],4,B0044,208,3447,03447.csv,,,,,
discharge,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 1.7000e+01 4.2484e+01],4,B0044,209,3448,03448.csv,0.061633508888739995,,,,
charge,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 2.0000e+01 5.1375e+01],4,B0044,210,3449,03449.csv,,,,,
discharge,[2010.     6.    24.     3.    12.    12.5],4,B0044,211,3450,03450.csv,0.061981030875948785,,,,
impedance,[2010.       6.      24.       3.      19.      21.546],24,B0044,212,3451,03451.csv,,0.0842297179229147,0.2167551365110768,0.0842297179229147,0.2167551365110768
charge,[2010.       6.      24.       3.      51.      11.234],4,B0044,213,3452,03452.csv,,,,,
impedance,[2.01e+03 6.00e+00 2.40e+01 4.00e+00 5.90e+01 2.50e-01],24,B0044,214,3453,03453.csv,,0.0861128905186487,0.231556384626028,0.0861128905186487,0.231556384626028
discharge,[2010.       6.      25.      18.      45.       5.406],4,B0044,215,3454,03454.csv,1.4779954511171076,,,,
impedance,[2010.       6.      25.      20.      24.       6.312],24,B0044,216,3455,03455.csv,,0.0893386369788362,0.2372388924633092,0.0893386369788362,0.2372388924633092
charge,[2010.       6.      25.      20.      55.      56.234],4,B0044,217,3456,03456.csv,,,,,
impedance,[2.0100e+03 6.0000e+00 2.6000e+01 0.0000e+00 1.0000e+00 2.0359e+01],24,B0044,218,3457,03457.csv,,0.0846546520054471,0.2043531381988625,0.0846546520054471,0.2043531381988625
discharge,[2010.       6.      26.       0.      33.      10.328],4,B0044,219,3458,03458.csv,1.494119871447679,,,,
charge,[2.0100e+03 6.0000e+00 2.6000e+01 2.0000e+00 9.0000e+00 4.6062e+01],4,B0044,220,3459,03459.csv,,,,,
discharge,[2010.       6.      26.       5.      11.       6.265],4,B0044,221,3460,03460.csv,1.488007820113173,,,,
charge,[2010.       6.      26.       6.      47.       6.703],4,B0044,222,3461,03461.csv,,,,,
discharge,[2010.       6.      26.       9.      48.      28.984],4,B0044,223,3462,03462.csv,1.4748338592717107,,,,
charge,[2010.       6.      26.      11.      23.      55.578],4,B0044,224,3463,03463.csv,,,,,
discharge,[2010.      6.     26.     14.     25.     15.64],4,B0044,225,3464,03464.csv,1.4604378044785566,,,,
charge,[2010.       6.      26.      15.      59.      50.812],4,B0044,226,3465,03465.csv,,,,,
discharge,[2.0100e+03 6.0000e+00 2.6000e+01 1.9000e+01 1.0000e+00 1.0906e+01],4,B0044,227,3466,03466.csv,1.452380841576719,,,,
impedance,[2010.      6.     26.     20.     39.     31.14],24,B0044,228,3467,03467.csv,,0.0872982785758548,0.2654873283908556,0.0872982785758548,0.2654873283908556
charge,[2010.      6.     26.     21.     11.     21.39],4,B0044,229,3468,03468.csv,,,,,
impedance,[2010.       6.      27.       0.      16.      41.953],24,B0044,230,3469,03469.csv,,0.0845136629594813,0.2027478547713615,0.0845136629594813,0.2027478547713615
discharge,[2010.       6.      27.       0.      48.      32.265],4,B0044,231,3470,03470.csv,1.4411028883649861,,,,
